year,month,day,team_1,team_2,score_1,score_2,location,mvp_player,review1,review2
2024,6,5,한화,KT,12,2,수원,황영묵,"
    2024-6-5에 수원에서 열린 경기에서 한화가 KT를 상대로 12 대 2로 승리를 거두었습니다. 한화는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 황영묵가 MVP로 선정되었습니다. 이번 승리로 한화는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-5에 수원에서 열린 경기에서 KT는 한화를 상대로 2 대 12로 아쉽게 패배하였습니다. KT는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 한화의 공세를 막지 못했습니다. 이번 패배로 KT는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,5,삼성,SSG,3,7,문학,정준재,"
    2024-6-5에 문학에서 열린 경기에서 SSG가 삼성를 상대로 7 대 3로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 정준재가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-5에 문학에서 열린 경기에서 삼성는 SSG를 상대로 3 대 7로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,5,키움,LG,2,4,잠실,문성주,"
    2024-6-5에 잠실에서 열린 경기에서 LG가 키움를 상대로 4 대 2로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 문성주가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-5에 잠실에서 열린 경기에서 키움는 LG를 상대로 2 대 4로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,6,삼성,SSG,0,4,문학,오원석,"
    2024-6-6에 문학에서 열린 경기에서 SSG가 삼성를 상대로 4 대 0로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 오원석가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-6에 문학에서 열린 경기에서 삼성는 SSG를 상대로 0 대 4로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,6,롯데,KIA,4,5,광주,김선빈,"
    2024-6-6에 광주에서 열린 경기에서 KIA가 롯데를 상대로 5 대 4로 승리를 거두었습니다. KIA는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김선빈가 MVP로 선정되었습니다. 이번 승리로 KIA는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-6에 광주에서 열린 경기에서 롯데는 KIA를 상대로 4 대 5로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 KIA의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,6,키움,LG,4,8,잠실,홍창기,"
    2024-6-6에 잠실에서 열린 경기에서 LG가 키움를 상대로 8 대 4로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 홍창기가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-6에 잠실에서 열린 경기에서 키움는 LG를 상대로 4 대 8로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,6,한화,KT,6,0,수원,김규연,"
    2024-6-6에 수원에서 열린 경기에서 한화가 KT를 상대로 6 대 0로 승리를 거두었습니다. 한화는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김규연가 MVP로 선정되었습니다. 이번 승리로 한화는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-6에 수원에서 열린 경기에서 KT는 한화를 상대로 0 대 6로 아쉽게 패배하였습니다. KT는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 한화의 공세를 막지 못했습니다. 이번 패배로 KT는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,6,두산,NC,8,4,창원,데이비슨,"
    2024-6-6에 창원에서 열린 경기에서 두산가 NC를 상대로 8 대 4로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 데이비슨가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-6에 창원에서 열린 경기에서 NC는 두산를 상대로 4 대 8로 아쉽게 패배하였습니다. NC는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 NC는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,7,SSG,롯데,7,11,사직,고승민,"
    2024-6-7에 사직에서 열린 경기에서 롯데가 SSG를 상대로 11 대 7로 승리를 거두었습니다. 롯데는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 고승민가 MVP로 선정되었습니다. 이번 승리로 롯데는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-7에 사직에서 열린 경기에서 SSG는 롯데를 상대로 7 대 11로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 롯데의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,7,NC,한화,6,2,대전,데이비슨,"
    2024-6-7에 대전에서 열린 경기에서 NC가 한화를 상대로 6 대 2로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 데이비슨가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-7에 대전에서 열린 경기에서 한화는 NC를 상대로 2 대 6로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,7,LG,KT,8,7,수원,김현수,"
    2024-6-7에 수원에서 열린 경기에서 LG가 KT를 상대로 8 대 7로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김현수가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-7에 수원에서 열린 경기에서 KT는 LG를 상대로 7 대 8로 아쉽게 패배하였습니다. KT는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 KT는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,7,삼성,키움,5,7,고척,원성준,"
    2024-6-7에 고척에서 열린 경기에서 키움가 삼성를 상대로 7 대 5로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 원성준가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-7에 고척에서 열린 경기에서 삼성는 키움를 상대로 5 대 7로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,7,KIA,두산,5,6,잠실,소크라테스,"
    2024-6-7에 잠실에서 열린 경기에서 두산가 KIA를 상대로 6 대 5로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 소크라테스가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-7에 잠실에서 열린 경기에서 KIA는 두산를 상대로 5 대 6로 아쉽게 패배하였습니다. KIA는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 KIA는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,8,NC,한화,4,2,대전,신민혁,"
    2024-6-8에 대전에서 열린 경기에서 NC가 한화를 상대로 4 대 2로 승리를 거두었습니다. NC는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 신민혁가 MVP로 선정되었습니다. 이번 승리로 NC는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-8에 대전에서 열린 경기에서 한화는 NC를 상대로 2 대 4로 아쉽게 패배하였습니다. 한화는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 NC의 공세를 막지 못했습니다. 이번 패배로 한화는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,8,LG,KT,8,2,수원,문성주,"
    2024-6-8에 수원에서 열린 경기에서 LG가 KT를 상대로 8 대 2로 승리를 거두었습니다. LG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 문성주가 MVP로 선정되었습니다. 이번 승리로 LG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-8에 수원에서 열린 경기에서 KT는 LG를 상대로 2 대 8로 아쉽게 패배하였습니다. KT는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 LG의 공세를 막지 못했습니다. 이번 패배로 KT는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,8,삼성,키움,3,10,고척,송성문,"
    2024-6-8에 고척에서 열린 경기에서 키움가 삼성를 상대로 10 대 3로 승리를 거두었습니다. 키움는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 송성문가 MVP로 선정되었습니다. 이번 승리로 키움는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-8에 고척에서 열린 경기에서 삼성는 키움를 상대로 3 대 10로 아쉽게 패배하였습니다. 삼성는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 키움의 공세를 막지 못했습니다. 이번 패배로 삼성는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,8,KIA,두산,8,9,잠실,최형우,"
    2024-6-8에 잠실에서 열린 경기에서 두산가 KIA를 상대로 9 대 8로 승리를 거두었습니다. 두산는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 최형우가 MVP로 선정되었습니다. 이번 승리로 두산는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-8에 잠실에서 열린 경기에서 KIA는 두산를 상대로 8 대 9로 아쉽게 패배하였습니다. KIA는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 두산의 공세를 막지 못했습니다. 이번 패배로 KIA는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,9,삼성,키움,7,1,고척,이승현,"
    2024-6-9에 고척에서 열린 경기에서 삼성가 키움를 상대로 7 대 1로 승리를 거두었습니다. 삼성는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 이승현가 MVP로 선정되었습니다. 이번 승리로 삼성는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-9에 고척에서 열린 경기에서 키움는 삼성를 상대로 1 대 7로 아쉽게 패배하였습니다. 키움는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 삼성의 공세를 막지 못했습니다. 이번 패배로 키움는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,9,SSG,롯데,5,1,사직,김광현,"
    2024-6-9에 사직에서 열린 경기에서 SSG가 롯데를 상대로 5 대 1로 승리를 거두었습니다. SSG는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 김광현가 MVP로 선정되었습니다. 이번 승리로 SSG는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-9에 사직에서 열린 경기에서 롯데는 SSG를 상대로 1 대 5로 아쉽게 패배하였습니다. 롯데는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 SSG의 공세를 막지 못했습니다. 이번 패배로 롯데는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,9,SSG,롯데,3,5,사직,윌커슨,"
    2024-6-9에 사직에서 열린 경기에서 롯데가 SSG를 상대로 5 대 3로 승리를 거두었습니다. 롯데는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 윌커슨가 MVP로 선정되었습니다. 이번 승리로 롯데는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-9에 사직에서 열린 경기에서 SSG는 롯데를 상대로 3 대 5로 아쉽게 패배하였습니다. SSG는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 롯데의 공세를 막지 못했습니다. 이번 패배로 SSG는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
2024,6,9,NC,한화,3,3,대전,장시환,"
    2024-6-9에 대전에서 열린 경기에서 한화가 NC를 상대로 3 대 3로 승리를 거두었습니다. 한화는 경기 내내 뛰어난 활약을 펼쳤으며, 특히 장시환가 MVP로 선정되었습니다. 이번 승리로 한화는 다음 경기에서도 좋은 성적을 기대할 수 있을 것으로 보입니다.
    ","
    2024-6-9에 대전에서 열린 경기에서 NC는 한화를 상대로 3 대 3로 아쉽게 패배하였습니다. NC는 경기 초반에 좋은 출발을 보였으나, 후반에 접어들며 한화의 공세를 막지 못했습니다. 이번 패배로 NC는 다음 경기에서 더 나은 성적을 기대하고 있습니다.
    "
